"Dist Code","Year","State Code","State Name","Dist Name","ADULT MALE CROSSBRED (1000 Number)","ADULT MALE INDIGENOUS (1000 Number)","ADULT FEMALE CROSSBRED (1000 Number)","ADULT FEMALE INDIGENOUS (1000 Number)","YOUNG MALE CROSSBRED (1000 Number)","YOUNG MALE INDIGENOUS (1000 Number)","YOUNG FEMALE CROSSBRED (1000 Number)","YOUNG FEMALE INDIGENOUS (1000 Number)"
"86","1972","11","Tamil Nadu","Salem","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"86","1977","11","Tamil Nadu","Salem","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"86","1982","11","Tamil Nadu","Salem","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"86","1987","11","Tamil Nadu","Salem","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"86","1992","11","Tamil Nadu","Salem","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"86","1997","11","Tamil Nadu","Salem","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"86","2003","11","Tamil Nadu","Salem","9.19","97.94","306.21","135.64","69.27","43.28","183.24","72.31"
"86","2007","11","Tamil Nadu","Salem","65.56","82.34","485.66","133.47","345.98","28.66","76.37","84.54"
"86","2012","11","Tamil Nadu","Salem","17.41","64.23","678.51","108.79","64.57","19.13","394.61","57.34"
"86","2019","11","Tamil Nadu","Salem","12.17","30.01","827.88","83.79","21.82","15.55","602.55","63.0"
"87","1966","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"87","1972","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"87","1977","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"87","1982","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"87","1987","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"87","1992","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"87","1997","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"87","2003","11","Tamil Nadu","Coimbatore","19.25","85.35","169.35","89.34","37.93","47.44","96.06","59.8"
"87","2007","11","Tamil Nadu","Coimbatore","57.85","114.7","260.85","158.34","186.24","67.66","68.42","111.52"
"87","2012","11","Tamil Nadu","Coimbatore","29.15","50.03","325.55","152.54","59.89","49.52","183.68","80.47"
"87","2019","11","Tamil Nadu","Coimbatore","11.97","23.44","313.93","71.83","14.84","16.55","235.46","79.24"
"88","1966","11","Tamil Nadu","Tiruchirapalli / Trichy","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"88","1972","11","Tamil Nadu","Tiruchirapalli / Trichy","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"88","1977","11","Tamil Nadu","Tiruchirapalli / Trichy","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"88","1982","11","Tamil Nadu","Tiruchirapalli / Trichy","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"88","1987","11","Tamil Nadu","Tiruchirapalli / Trichy","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"88","1992","11","Tamil Nadu","Tiruchirapalli / Trichy","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"88","1997","11","Tamil Nadu","Tiruchirapalli / Trichy","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"88","2003","11","Tamil Nadu","Tiruchirapalli / Trichy","20.7","74.59","296.96","135.88","76.57","45.1","178.37","85.23"
"88","2007","11","Tamil Nadu","Tiruchirapalli / Trichy","61.29","89.43","425.14","136.62","305.72","45.34","103.77","89.07"
"88","2012","11","Tamil Nadu","Tiruchirapalli / Trichy","31.85","47.06","468.98","93.01","83.56","22.8","284.62","55.23"
"88","2019","11","Tamil Nadu","Tiruchirapalli / Trichy","19.69","20.28","511.75","70.14","32.66","10.53","403.01","58.93"
"89","1966","11","Tamil Nadu","Thanjavur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"89","1972","11","Tamil Nadu","Thanjavur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"89","1977","11","Tamil Nadu","Thanjavur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"89","1982","11","Tamil Nadu","Thanjavur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"89","1987","11","Tamil Nadu","Thanjavur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"89","1992","11","Tamil Nadu","Thanjavur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"89","1997","11","Tamil Nadu","Thanjavur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"89","2003","11","Tamil Nadu","Thanjavur","35.21","174.52","227.84","196.53","75.7","82.71","148.79","141.97"
"89","2007","11","Tamil Nadu","Thanjavur","45.81","96.19","354.06","170.0","256.68","64.0","88.17","118.18"
"89","2012","11","Tamil Nadu","Thanjavur","35.29","39.17","369.98","119.26","69.81","24.66","243.66","81.65"
"89","2019","11","Tamil Nadu","Thanjavur","23.44","17.68","358.74","102.77","26.13","12.7","310.72","106.22"
"90","1966","11","Tamil Nadu","Madurai","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"90","1972","11","Tamil Nadu","Madurai","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"90","1977","11","Tamil Nadu","Madurai","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"90","1982","11","Tamil Nadu","Madurai","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"90","1987","11","Tamil Nadu","Madurai","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"90","1992","11","Tamil Nadu","Madurai","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"90","1997","11","Tamil Nadu","Madurai","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"90","2003","11","Tamil Nadu","Madurai","11.58","37.08","164.13","47.31","42.62","16.3","100.75","24.17"
"90","2007","11","Tamil Nadu","Madurai","10.99","37.64","320.58","60.47","224.35","15.56","30.78","35.93"
"90","2012","11","Tamil Nadu","Madurai","12.01","15.63","192.87","24.89","27.0","5.67","103.12","13.63"
"90","2019","11","Tamil Nadu","Madurai","14.51","14.03","325.78","33.68","17.72","9.85","227.8","26.63"
"91","1966","11","Tamil Nadu","Ramananthapuram","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"91","1972","11","Tamil Nadu","Ramananthapuram","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"91","1977","11","Tamil Nadu","Ramananthapuram","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"91","1982","11","Tamil Nadu","Ramananthapuram","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"91","1987","11","Tamil Nadu","Ramananthapuram","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"91","1992","11","Tamil Nadu","Ramananthapuram","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"91","1997","11","Tamil Nadu","Ramananthapuram","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"91","2003","11","Tamil Nadu","Ramananthapuram","38.56","216.76","392.32","219.3","105.67","93.55","241.08","139.68"
"91","2007","11","Tamil Nadu","Ramananthapuram","29.01","50.68","181.63","101.76","127.69","38.21","40.62","71.45"
"91","2012","11","Tamil Nadu","Ramananthapuram","17.51","35.73","164.85","98.69","34.84","28.28","108.11","67.62"
"91","2019","11","Tamil Nadu","Ramananthapuram","7.5","18.34","174.86","74.72","16.31","18.32","153.36","78.28"
"92","1966","11","Tamil Nadu","Thirunelveli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"92","1972","11","Tamil Nadu","Thirunelveli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"92","1977","11","Tamil Nadu","Thirunelveli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"92","1982","11","Tamil Nadu","Thirunelveli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"92","1987","11","Tamil Nadu","Thirunelveli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"92","1992","11","Tamil Nadu","Thirunelveli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"92","1997","11","Tamil Nadu","Thirunelveli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"92","2003","11","Tamil Nadu","Thirunelveli","9.97","40.59","122.53","78.04","39.09","34.43","76.02","56.87"
"92","2007","11","Tamil Nadu","Thirunelveli","141.74","64.62","451.23","196.57","346.07","35.94","79.51","147.7"
"92","2012","11","Tamil Nadu","Thirunelveli","16.56","13.27","190.48","37.74","35.55","6.64","109.76","21.27"
"92","2019","11","Tamil Nadu","Thirunelveli","10.93","4.45","194.06","22.56","16.78","3.24","147.92","15.77"
"93","1966","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"93","1972","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"93","1977","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"93","1982","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"93","1987","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"93","1992","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"93","1997","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"93","2003","11","Tamil Nadu","The Nilgiris","19.38","53.38","102.73","68.72","66.96","24.46","72.84","40.0"
"93","2007","11","Tamil Nadu","The Nilgiris","2.52","0.67","14.22","4.22","10.58","0.79","2.3","2.08"
"93","2012","11","Tamil Nadu","The Nilgiris","1.0","0.87","19.16","7.14","3.23","1.04","13.42","4.92"
"93","2019","11","Tamil Nadu","The Nilgiris","0.59","0.45","8.11","5.63","0.41","0.54","4.52","5.85"
"94","1966","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1972","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1977","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1982","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1987","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1992","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1997","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2003","11","Tamil Nadu","Kanyakumari","1.29","0.81","40.56","1.06","12.09","0.36","21.41","1.35"
"94","2007","11","Tamil Nadu","Kanyakumari","1.17","1.16","43.57","2.94","30.53","0.64","7.96","1.74"
"94","2012","11","Tamil Nadu","Kanyakumari","3.28","0.12","30.55","1.78","5.35","0.15","19.19","0.85"
"94","2019","11","Tamil Nadu","Kanyakumari","1.07","0.85","33.77","1.33","2.62","0.25","28.73","1.75"
"95","1966","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","1972","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","1978","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","1982","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","1987","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","1992","7","Maharashtra","Bombay","0.0","5.0","1.0","5.0","0.0","1.0","0.0","2.0"
"95","2003","7","Maharashtra","Bombay","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","2007","7","Maharashtra","Bombay","0.06","0.07","0.73","0.59","0.08","0.06","0.33","0.35"
"95","2019","7","Maharashtra","Bombay","0.18","0.27","0.82","1.11","0.03","0.12","0.31","0.38"
"96","1966","7","Maharashtra","Thane","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"96","1972","7","Maharashtra","Thane","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"96","1978","7","Maharashtra","Thane","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"96","1982","7","Maharashtra","Thane","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"96","1987","7","Maharashtra","Thane","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"96","1992","7","Maharashtra","Thane","1.0","241.0","7.0","162.0","2.0","61.0","4.0","59.0"
"96","2003","7","Maharashtra","Thane","1.36","228.77","4.13","115.33","1.26","53.46","1.88","59.46"
"96","2007","7","Maharashtra","Thane","0.97","220.36","5.23","119.74","1.44","48.9","2.75","54.99"
"96","2012","7","Maharashtra","Thane","1.68","205.17","6.99","107.15","1.07","32.22","2.64","53.55"
"96","2019","7","Maharashtra","Thane","1.03","154.41","7.22","81.22","0.92","24.69","3.62","44.82"
"97","1966","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"97","1972","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"97","1978","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"97","1982","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"97","1987","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"97","1992","7","Maharashtra","Raigad","1.0","191.0","3.0","153.0","2.0","66.0","2.0","62.0"
"97","2003","7","Maharashtra","Raigad","0.98","157.8","4.43","101.43","1.81","54.33","2.6","55.93"
"97","2007","7","Maharashtra","Raigad","0.77","123.83","3.48","79.59","1.42","42.63","2.04","43.89"
"97","2012","7","Maharashtra","Raigad","1.62","99.11","4.3","58.46","1.13","21.24","2.77","35.3"
"97","2019","7","Maharashtra","Raigad","2.07","62.47","9.26","50.3","1.0","14.54","4.8","32.47"
"98","1966","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"98","1972","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"98","1978","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"98","1982","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"98","1987","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"98","1992","7","Maharashtra","Ratnagiri","3.0","383.0","15.0","218.0","4.0","89.0","8.0","91.0"
"98","2003","7","Maharashtra","Ratnagiri","7.36","316.55","13.67","137.24","5.49","77.76","8.63","88.35"
"98","2007","7","Maharashtra","Ratnagiri","3.1","282.09","10.81","132.37","4.29","65.52","6.79","72.88"
"98","2012","7","Maharashtra","Ratnagiri","5.02","235.31","14.24","102.93","4.07","39.01","9.12","57.03"
"98","2019","7","Maharashtra","Ratnagiri","6.03","147.54","18.47","76.3","3.66","29.88","12.18","46.93"
"99","1966","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"99","1972","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"99","1978","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"99","1982","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"99","1987","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"99","1992","7","Maharashtra","Nasik","16.0","417.0","46.0","324.0","18.0","120.0","25.0","132.0"
"99","2003","7","Maharashtra","Nasik","22.12","386.98","72.17","222.78","23.26","81.43","37.8","102.31"
"99","2007","7","Maharashtra","Nasik","25.79","397.04","84.95","229.25","26.02","76.41","40.32","96.93"
"99","2012","7","Maharashtra","Nasik","20.6","371.07","146.46","222.35","26.42","54.44","70.19","104.35"
"99","2019","7","Maharashtra","Nasik","12.73","251.31","204.72","173.72","9.77","31.04","118.11","93.66"
"100","1966","7","Maharashtra","Dhule","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"100","1972","7","Maharashtra","Dhule","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"100","1978","7","Maharashtra","Dhule","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"100","1982","7","Maharashtra","Dhule","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"100","1987","7","Maharashtra","Dhule","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"100","1992","7","Maharashtra","Dhule","4.0","349.0","23.0","190.0","9.0","76.0","14.0","86.0"
"100","2003","7","Maharashtra","Dhule","6.35","381.85","25.51","171.06","8.19","68.25","14.63","81.61"
"100","2007","7","Maharashtra","Dhule","8.16","393.71","29.23","181.04","9.28","61.57","14.58","83.26"
"100","2012","7","Maharashtra","Dhule","6.24","356.57","27.32","162.81","6.33","38.89","15.15","79.8"
"100","2019","7","Maharashtra","Dhule","5.16","314.49","45.32","139.8","4.51","33.66","28.26","87.65"
"101","1966","7","Maharashtra","Jalgaon","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"101","1972","7","Maharashtra","Jalgaon","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"101","1978","7","Maharashtra","Jalgaon","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"101","1982","7","Maharashtra","Jalgaon","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"101","1987","7","Maharashtra","Jalgaon","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"101","1992","7","Maharashtra","Jalgaon","8.0","300.0","29.0","191.0","10.0","76.0","16.0","92.0"
"101","2003","7","Maharashtra","Jalgaon","12.28","258.88","38.83","119.31","10.74","48.5","20.27","63.08"
"101","2007","7","Maharashtra","Jalgaon","14.04","247.47","30.2","134.23","7.5","40.75","16.02","64.34"
"101","2012","7","Maharashtra","Jalgaon","7.62","273.19","45.35","109.15","9.18","28.62","23.76","55.35"
"101","2019","7","Maharashtra","Jalgaon","10.68","212.61","83.71","115.67","3.44","24.95","56.62","69.63"
"102","1966","7","Maharashtra","Ahmednagar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"102","1972","7","Maharashtra","Ahmednagar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"102","1978","7","Maharashtra","Ahmednagar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"102","1982","7","Maharashtra","Ahmednagar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"102","1987","7","Maharashtra","Ahmednagar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"102","1992","7","Maharashtra","Ahmednagar","17.0","318.0","189.0","259.0","44.0","98.0","104.0","106.0"
"102","2003","7","Maharashtra","Ahmednagar","27.72","251.22","375.24","165.52","56.29","58.81","194.29","86.14"
"102","2007","7","Maharashtra","Ahmednagar","31.12","240.39","505.16","193.62","57.74","58.9","224.13","72.18"
"102","2012","7","Maharashtra","Ahmednagar","14.2","254.15","556.98","173.75","28.35","40.87","282.44","76.46"
"102","2019","7","Maharashtra","Ahmednagar","4.9","129.61","641.44","162.18","7.12","31.1","320.34","81.62"
"103","1966","7","Maharashtra","Pune","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"103","1972","7","Maharashtra","Pune","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"103","1978","7","Maharashtra","Pune","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"103","1982","7","Maharashtra","Pune","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"103","1987","7","Maharashtra","Pune","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"103","1992","7","Maharashtra","Pune","17.0","258.0","158.0","157.0","29.0","58.0","77.0","62.0"
"103","2003","7","Maharashtra","Pune","20.75","170.87","228.87","86.33","23.62","31.11","97.85","38.74"
"103","2007","7","Maharashtra","Pune","16.28","187.53","256.45","98.96","22.45","38.26","121.46","41.59"
"103","2012","7","Maharashtra","Pune","11.57","156.77","291.46","85.52","13.99","23.5","139.16","41.29"
"103","2019","7","Maharashtra","Pune","4.96","71.96","423.78","79.98","3.67","13.21","206.89","42.31"
"104","1966","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","1972","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","1978","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","1982","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","1987","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","1992","7","Maharashtra","Satara","8.0","148.0","76.0","104.0","10.0","36.0","34.0","41.0"
"104","2003","7","Maharashtra","Satara","4.29","106.73","94.13","55.2","7.37","20.68","48.88","25.71"
"104","2007","7","Maharashtra","Satara","3.3","93.6","101.59","61.35","6.41","20.49","47.18","25.14"
"104","2012","7","Maharashtra","Satara","3.37","82.52","125.64","59.05","5.33","14.91","60.57","25.87"
"104","2019","7","Maharashtra","Satara","0.97","32.72","161.06","42.03","1.15","5.83","85.6","23.08"
"105","1966","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","1972","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","1978","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","1982","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","1987","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","1992","7","Maharashtra","Sangli","8.0","97.0","41.0","72.0","5.0","28.0","18.0","28.0"
"105","2003","7","Maharashtra","Sangli","6.27","83.85","34.35","62.37","4.86","20.31","16.89","30.05"
"105","2007","7","Maharashtra","Sangli","3.88","71.39","59.19","63.17","6.46","22.52","28.94","25.45"
"105","2012","7","Maharashtra","Sangli","5.16","61.26","114.44","65.89","4.21","16.07","47.36","27.16"
"105","2019","7","Maharashtra","Sangli","0.94","25.4","153.02","45.67","0.73","5.69","69.17","24.14"
"106","1966","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"106","1972","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"106","1978","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"106","1982","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"106","1987","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
